x_1,x_2,p
0.281240013,0.123042506,0.970720097
0.284755513,0.123042506,0.971344445
0.288271013,0.123042506,0.971893862
0.291786513,0.123042506,0.972374594
0.295302013,0.123042506,0.972792889
0.298817514,0.123042506,0.973154996
0.302333014,0.123042506,0.973467161
0.305848514,0.123042506,0.973735632
0.309364014,0.123042506,0.973966657
0.312879514,0.123042506,0.974166484
0.316395014,0.123042506,0.97434136
0.319910515,0.123042506,0.974497533
0.323426015,0.123042506,0.97464125
0.326941515,0.123042506,0.97477876
0.330457015,0.123042506,0.974916565
0.333972515,0.123042506,0.975057356
0.337488015,0.123042506,0.975201661
0.341003516,0.123042506,0.975350007
0.344519016,0.123042506,0.975502923
0.348034516,0.123042506,0.975660936
0.351550016,0.123042506,0.975824574
0.355065516,0.123042506,0.975994366
0.358581016,0.123042506,0.976170838
0.362096516,0.123042506,0.976354519
0.365612017,0.123042506,0.976545936
0.369127517,0.123042506,0.976745618
0.372643017,0.123042506,0.976954092
0.376158517,0.123042506,0.977171886
0.379674017,0.123042506,0.977399528
0.383189517,0.123042506,0.977637546
0.386705018,0.123042506,0.977886468
0.390220518,0.123042506,0.978146821
0.393736018,0.123042506,0.978419133
0.397251518,0.123042506,0.978677537
0.400767018,0.123042506,0.978897916
0.404282518,0.123042506,0.979083423
0.407798019,0.123042506,0.979237213
0.411313519,0.123042506,0.97936244
0.414829019,0.123042506,0.979462258
0.418344519,0.123042506,0.979539821
0.421860019,0.123042506,0.979598282
0.425375519,0.123042506,0.979640798
0.428891019,0.123042506,0.97967052
0.43240652,0.123042506,0.979690604
0.43592202,0.123042506,0.979704203
0.43943752,0.123042506,0.979714471
0.44295302,0.123042506,0.979724563
0.44646852,0.123042506,0.979737633
0.44998402,0.123042506,0.979756834
0.453499521,0.123042506,0.979785321
0.457015021,0.123042506,0.979826248
0.460530521,0.123042506,0.979882769
0.464046021,0.123042506,0.979941217
0.467561521,0.123042506,0.979987184
0.471077021,0.123042506,0.980022709
0.474592522,0.123042506,0.980049832
0.478108022,0.123042506,0.980070594
0.481623522,0.123042506,0.980087033
0.485139022,0.123042506,0.980101191
0.488654522,0.123042506,0.980115106
0.492170022,0.123042506,0.98013082
0.495685523,0.123042506,0.980150371
0.499201023,0.123042506,0.9801758
0.502716523,0.123042506,0.980209147
0.506232023,0.123042506,0.980252452
0.509747523,0.123042506,0.980307754
0.513263023,0.123042506,0.980377094
0.516778523,0.123042506,0.980462511
0.520294024,0.123042506,0.980566046
0.523809524,0.123042506,0.980689738
0,0.127143922,0.303644452
0.0035155,0.127143922,0.314125343
0.007031,0.127143922,0.324511377
0.0105465,0.127143922,0.334825929
0.014062001,0.127143922,0.345092379
0.017577501,0.127143922,0.355334103
0.021093001,0.127143922,0.365574479
0.024608501,0.127143922,0.375836885
0.028124001,0.127143922,0.386144698
0.031639501,0.127143922,0.396521296
0.035155002,0.127143922,0.406990057
0.038670502,0.127143922,0.417574357
0.042186002,0.127143922,0.428297575
0.045701502,0.127143922,0.439183089
0.049217002,0.127143922,0.450254275
0.052732502,0.127143922,0.461534511
0.056248003,0.127143922,0.473047175
0.059763503,0.127143922,0.484815645
0.063279003,0.127143922,0.496863298
0.066794503,0.127143922,0.50903191
0.070310003,0.127143922,0.521151317
0.073825503,0.127143922,0.53322698
0.077341004,0.127143922,0.545264361
0.080856504,0.127143922,0.557268925
0.084372004,0.127143922,0.569246132
0.087887504,0.127143922,0.581201447
0.091403004,0.127143922,0.593140332
0.094918504,0.127143922,0.605068249
0.098434004,0.127143922,0.616990662
0.101949505,0.127143922,0.628913032
0.105465005,0.127143922,0.640840823
0.108980505,0.127143922,0.652779498
0.112496005,0.127143922,0.664734519
0.116011505,0.127143922,0.676711348
0.119527005,0.127143922,0.688715449
0.123042506,0.127143922,0.700752284
0.126558006,0.127143922,0.712827316
0.130073506,0.127143922,0.724946007
0.133589006,0.127143922,0.73692143
0.137104506,0.127143922,0.748564537
0.140620006,0.127143922,0.759877612
0.144135507,0.127143922,0.77086294
0.147651007,0.127143922,0.781522806
0.151166507,0.127143922,0.791859494
0.154682007,0.127143922,0.801875288
0.158197507,0.127143922,0.811572473
0.161713007,0.127143922,0.820953333
0.165228508,0.127143922,0.830020154
0.168744008,0.127143922,0.838775218
0.172259508,0.127143922,0.847220812
0.175775008,0.127143922,0.855359219
0.179290508,0.127143922,0.863192724
0.182806008,0.127143922,0.870723611
0.186321508,0.127143922,0.877954165
0.189837009,0.127143922,0.884886671
0.193352509,0.127143922,0.891523412
0.196868009,0.127143922,0.897866673
0.200383509,0.127143922,0.90391874
0.203899009,0.127143922,0.909681895
0.207414509,0.127143922,0.915158425
0.21093001,0.127143922,0.920350612
0.21444551,0.127143922,0.925260743
0.21796101,0.127143922,0.9298911
0.22147651,0.127143922,0.93424397
0.22499201,0.127143922,0.938321635
0.22850751,0.127143922,0.942126382
0.232023011,0.127143922,0.945660493
0.235538511,0.127143922,0.948926254
0.239054011,0.127143922,0.95192595
0.242569511,0.127143922,0.954661864
0.246085011,0.127143922,0.957136281
0.249600511,0.127143922,0.959351486
0.253116012,0.127143922,0.961309763
0.256631512,0.127143922,0.963013396
0.260147012,0.127143922,0.964464671
0.263662512,0.127143922,0.965731648
0.267178012,0.127143922,0.96688485
0.270693512,0.127143922,0.967930249
0.274209012,0.127143922,0.968873819
0.277724513,0.127143922,0.969721534
0.281240013,0.127143922,0.970479369
0.284755513,0.127143922,0.971153295
0.288271013,0.127143922,0.971749288
0.291786513,0.127143922,0.97227332
0.295302013,0.127143922,0.972731366
0.298817514,0.127143922,0.973129399
0.302333014,0.127143922,0.973473393
0.305848514,0.127143922,0.973769322
0.309364014,0.127143922,0.974023158
0.312879514,0.127143922,0.974240877
0.316395014,0.127143922,0.974428452
0.319910515,0.127143922,0.974591856
0.323426015,0.127143922,0.974737063
0.326941515,0.127143922,0.974870047
0.330457015,0.127143922,0.975000118
0.333972515,0.127143922,0.975132966
0.337488015,0.127143922,0.975269136
0.341003516,0.127143922,0.975409171
0.344519016,0.127143922,0.975553614
0.348034516,0.127143922,0.975703009
0.351550016,0.127143922,0.975857899
0.355065516,0.127143922,0.976018828
0.358581016,0.127143922,0.97618634
0.362096516,0.127143922,0.976360977
0.365612017,0.127143922,0.976543285
0.369127517,0.127143922,0.976733805
0.372643017,0.127143922,0.976933083
0.376158517,0.127143922,0.977141661
0.379674017,0.127143922,0.977360083
0.383189517,0.127143922,0.977588892
0.386705018,0.127143922,0.977828632
0.390220518,0.127143922,0.978079847
0.393736018,0.127143922,0.97834308
0.397251518,0.127143922,0.97859212
0.400767018,0.127143922,0.978802591
0.404282518,0.127143922,0.978977791
0.407798019,0.127143922,0.979121017
0.411313519,0.127143922,0.979235569
0.414829019,0.127143922,0.979324742
0.418344519,0.127143922,0.979391835
0.421860019,0.127143922,0.979440145
0.425375519,0.127143922,0.979472971
0.428891019,0.127143922,0.97949361
0.43240652,0.127143922,0.979505359
0.43592202,0.127143922,0.979511517
0.43943752,0.127143922,0.979515381
0.44295302,0.127143922,0.979520248
0.44646852,0.127143922,0.979529417
0.44998402,0.127143922,0.979546185
0.453499521,0.127143922,0.97957385
0.457015021,0.127143922,0.979615709
0.460530521,0.127143922,0.979675061
0.464046021,0.127143922,0.979737293
0.467561521,0.127143922,0.979786941
0.471077021,0.127143922,0.97982602
0.474592522,0.127143922,0.979856544
0.478108022,0.127143922,0.979880531
0.481623522,0.127143922,0.979899995
0.485139022,0.127143922,0.979916953
0.488654522,0.127143922,0.979933419
0.492170022,0.127143922,0.979951409
0.495685523,0.127143922,0.979972939
0.499201023,0.127143922,0.980000025
0.502716523,0.127143922,0.980034681
0.506232023,0.127143922,0.980078925
0.509747523,0.127143922,0.98013477
0.513263023,0.127143922,0.980204233
0.516778523,0.127143922,0.98028933
0.520294024,0.127143922,0.980392075
0.523809524,0.127143922,0.980514486
0,0.131245339,0.290739255
0.0035155,0.131245339,0.301196663
0.007031,0.131245339,0.3115326
0.0105465,0.131245339,0.321774467
0.014062001,0.131245339,0.331949667
0.017577501,0.131245339,0.342085599
0.021093001,0.131245339,0.352209666
0.024608501,0.131245339,0.362349269
0.028124001,0.131245339,0.372531808
0.031639501,0.131245339,0.382784685
0.035155002,0.131245339,0.393135302
0.038670502,0.131245339,0.40361106
0.042186002,0.131245339,0.41423936
0.045701502,0.131245339,0.425047603
0.049217002,0.131245339,0.43606319
0.052732502,0.131245339,0.447313524
0.056248003,0.131245339,0.458826005
0.059763503,0.131245339,0.470628034
0.063279003,0.131245339,0.482747012
0.066794503,0.131245339,0.495010475
0.070310003,0.131245339,0.507231926
0.073825503,0.131245339,0.519417723
0.077341004,0.131245339,0.531574224
0.080856504,0.131245339,0.543707787
0.084372004,0.131245339,0.555824769
0.087887504,0.131245339,0.567931528
0.091403004,0.131245339,0.580034423
0.094918504,0.131245339,0.59213981
0.098434004,0.131245339,0.604254047
0.101949505,0.131245339,0.616383493
0.105465005,0.131245339,0.628534505
0.108980505,0.131245339,0.64071344
0.112496005,0.131245339,0.652926657
0.116011505,0.131245339,0.665180513
0.119527005,0.131245339,0.677481367
0.123042506,0.131245339,0.689835574
0.126558006,0.131245339,0.702249494
0.130073506,0.131245339,0.714729485
0.133589006,0.131245339,0.727076632
0.137104506,0.131245339,0.739089074
0.140620006,0.131245339,0.750768743
0.144135507,0.131245339,0.762117573
0.147651007,0.131245339,0.773137498
0.151166507,0.131245339,0.783830451
0.154682007,0.131245339,0.794198364
0.158197507,0.131245339,0.804243173
0.161713007,0.131245339,0.813966809
0.165228508,0.131245339,0.823371206
0.168744008,0.131245339,0.832458298
0.172259508,0.131245339,0.841230019
0.175775008,0.131245339,0.8496883
0.179290508,0.131245339,0.857835077
0.182806008,0.131245339,0.865672282
0.186321508,0.131245339,0.873201848
0.189837009,0.131245339,0.88042571
0.193352509,0.131245339,0.887345799
0.196868009,0.131245339,0.893964051
0.200383509,0.131245339,0.900282398
0.203899009,0.131245339,0.906302773
0.207414509,0.131245339,0.91202711
0.21093001,0.131245339,0.917457342
0.21444551,0.131245339,0.922595403
0.21796101,0.131245339,0.927443227
0.22147651,0.131245339,0.932002745
0.22499201,0.131245339,0.936275892
0.22850751,0.131245339,0.940264602
0.232023011,0.131245339,0.943970807
0.235538511,0.131245339,0.947396441
0.239054011,0.131245339,0.950543438
0.242569511,0.131245339,0.95341373
0.246085011,0.131245339,0.956009251
0.249600511,0.131245339,0.958331935
0.253116012,0.131245339,0.960383715
0.256631512,0.131245339,0.962166523
0.260147012,0.131245339,0.963682295
0.263662512,0.131245339,0.965007169
0.267178012,0.131245339,0.966219609
0.270693512,0.131245339,0.967325036
0.274209012,0.131245339,0.968328871
0.277724513,0.131245339,0.969236534
0.281240013,0.131245339,0.970053445
0.284755513,0.131245339,0.970785025
0.288271013,0.131245339,0.971436694
0.291786513,0.131245339,0.972013874
0.295302013,0.131245339,0.972521983
0.298817514,0.131245339,0.972966444
0.302333014,0.131245339,0.973352676
0.305848514,0.131245339,0.973686099
0.309364014,0.131245339,0.973972135
0.312879514,0.131245339,0.974216204
0.316395014,0.131245339,0.974423726
0.319910515,0.131245339,0.974600122
0.323426015,0.131245339,0.974750812
0.326941515,0.131245339,0.974881216
0.330457015,0.131245339,0.975004147
0.333972515,0.131245339,0.975129211
0.337488015,0.131245339,0.975257016
0.341003516,0.131245339,0.975388175
0.344519016,0.131245339,0.975523296
0.348034516,0.131245339,0.975662991
0.351550016,0.131245339,0.975807871
0.355065516,0.131245339,0.975958544
0.358581016,0.131245339,0.976115623
0.362096516,0.131245339,0.976279717
0.365612017,0.131245339,0.976451437
0.369127517,0.131245339,0.976631392
0.372643017,0.131245339,0.976820195
0.376158517,0.131245339,0.977018454
0.379674017,0.131245339,0.977226781
0.383189517,0.131245339,0.977445786
0.386705018,0.131245339,0.977676078
0.390220518,0.131245339,0.97791827
0.393736018,0.131245339,0.978172971
0.397251518,0.131245339,0.978413566
0.400767018,0.131245339,0.978615308
0.404282518,0.131245339,0.978781605
0.407798019,0.131245339,0.978915864
0.411313519,0.131245339,0.979021494
0.414829019,0.131245339,0.979101904
0.418344519,0.131245339,0.979160501
0.421860019,0.131245339,0.979200694
0.425375519,0.131245339,0.979225892
0.428891019,0.131245339,0.979239501
0.43240652,0.131245339,0.979244932
0.43592202,0.131245339,0.979245591
0.43943752,0.131245339,0.979244887
0.44295302,0.131245339,0.979246229
0.44646852,0.131245339,0.979253025
0.44998402,0.131245339,0.979268682
0.453499521,0.131245339,0.97929661
0.457015021,0.131245339,0.979340216
0.460530521,0.131245339,0.97940291
0.464046021,0.131245339,0.979469452
0.467561521,0.131245339,0.979523635
0.471077021,0.131245339,0.97956741
0.474592522,0.131245339,0.979602726
0.478108022,0.131245339,0.979631536
0.481623522,0.131245339,0.97965579
0.485139022,0.131245339,0.979677438
0.488654522,0.131245339,0.979698432
0.492170022,0.131245339,0.979720722
0.495685523,0.131245339,0.979746259
0.499201023,0.131245339,0.979776995
0.502716523,0.131245339,0.979814879
0.506232023,0.131245339,0.979861863
0.509747523,0.131245339,0.979919897
0.513263023,0.131245339,0.979990933
0.516778523,0.131245339,0.980076921
0.520294024,0.131245339,0.980179813
0.523809524,0.131245339,0.980301558
0,0.135346756,0.277759672
0.0035155,0.135346756,0.288190956
0.007031,0.135346756,0.298473497
0.0105465,0.135346756,0.308638708
0.014062001,0.135346756,0.318718005
0.017577501,0.135346756,0.328742801
0.021093001,0.135346756,0.33874451
0.024608501,0.135346756,0.348754546
0.028124001,0.135346756,0.358804324
0.031639501,0.135346756,0.368925257
0.035155002,0.135346756,0.37914876
0.038670502,0.135346756,0.389506247
0.042186002,0.135346756,0.400029132
0.045701502,0.135346756,0.410748829
0.049217002,0.135346756,0.421696753
0.052732502,0.135346756,0.432904317
0.056248003,0.135346756,0.444402935
0.059763503,0.135346756,0.456224022
0.063279003,0.135346756,0.468398992
0.066794503,0.135346756,0.480742156
0.070310003,0.135346756,0.493051516
0.073825503,0.135346756,0.505334024
0.077341004,0.135346756,0.517596629
0.080856504,0.135346756,0.529846284
0.084372004,0.135346756,0.54208994
0.087887504,0.135346756,0.554334547
0.091403004,0.135346756,0.566587057
0.094918504,0.135346756,0.57885442
0.098434004,0.135346756,0.591143588
0.101949505,0.135346756,0.603461512
0.105465005,0.135346756,0.615815143
0.108980505,0.135346756,0.628211432
0.112496005,0.135346756,0.64065733
0.116011505,0.135346756,0.653159788
0.119527005,0.135346756,0.665725757
0.123042506,0.135346756,0.678362188
0.126558006,0.135346756,0.691076033
0.130073506,0.135346756,0.703874242
0.133589006,0.135346756,0.716551396
0.137104506,0.135346756,0.728898275
0.140620006,0.135346756,0.740916132
0.144135507,0.135346756,0.752606218
0.147651007,0.135346756,0.763969784
0.151166507,0.135346756,0.775008083
0.154682007,0.135346756,0.785722366
0.158197507,0.135346756,0.796113884
0.161713007,0.135346756,0.80618389
0.165228508,0.135346756,0.815933635
0.168744008,0.135346756,0.825364371
0.172259508,0.135346756,0.834477349
0.175775008,0.135346756,0.843273821
0.179290508,0.135346756,0.851755038
0.182806008,0.135346756,0.859922254
0.186321508,0.135346756,0.867776718
0.189837009,0.135346756,0.875319683
0.193352509,0.135346756,0.8825524
0.196868009,0.135346756,0.889476122
0.200383509,0.135346756,0.896092099
0.203899009,0.135346756,0.902401584
0.207414509,0.135346756,0.908405828
0.21093001,0.135346756,0.914106083
0.21444551,0.135346756,0.9195036
0.21796101,0.135346756,0.924599632
0.22147651,0.135346756,0.929395429
0.22499201,0.135346756,0.933892243
0.22850751,0.135346756,0.938091327
0.232023011,0.135346756,0.941993932
0.235538511,0.135346756,0.945601309
0.239054011,0.135346756,0.948914711
0.242569511,0.135346756,0.951935388
0.246085011,0.135346756,0.954664593
0.249600511,0.135346756,0.957103577
0.253116012,0.135346756,0.959253592
0.256631512,0.135346756,0.961115889
0.260147012,0.135346756,0.962691721
0.263662512,0.135346756,0.964069229
0.267178012,0.135346756,0.965338755
0.270693512,0.135346756,0.966504848
0.274209012,0.135346756,0.96757206
0.277724513,0.135346756,0.96854494
0.281240013,0.135346756,0.969428039
0.284755513,0.135346756,0.970225907
0.288271013,0.135346756,0.970943095
0.291786513,0.135346756,0.971584152
0.295302013,0.135346756,0.97215363
0.298817514,0.135346756,0.972656079
0.302333014,0.135346756,0.973096048
0.305848514,0.135346756,0.973478089
0.309364014,0.135346756,0.973806751
0.312879514,0.135346756,0.974086586
0.316395014,0.135346756,0.974322142
0.319910515,0.135346756,0.974517972
0.323426015,0.135346756,0.974678624
0.326941515,0.135346756,0.974808649
0.330457015,0.135346756,0.974925127
0.333972515,0.135346756,0.975042591
0.337488015,0.135346756,0.975161778
0.341003516,0.135346756,0.975283426
0.344519016,0.135346756,0.975408269
0.348034516,0.135346756,0.975537045
0.351550016,0.135346756,0.975670489
0.355065516,0.135346756,0.975809338
0.358581016,0.135346756,0.975954328
0.362096516,0.135346756,0.976106196
0.365612017,0.135346756,0.976265677
0.369127517,0.135346756,0.976433509
0.372643017,0.135346756,0.976610427
0.376158517,0.135346756,0.976797168
0.379674017,0.135346756,0.976994468
0.383189517,0.135346756,0.977203064
0.386705018,0.135346756,0.977423691
0.390220518,0.135346756,0.977657086
0.393736018,0.135346756,0.977903985
0.397251518,0.135346756,0.978137286
0.400767018,0.135346756,0.978331717
0.404282518,0.135346756,0.978490758
0.407798019,0.135346756,0.97861789
0.411313519,0.135346756,0.978716595
0.414829019,0.135346756,0.978790355
0.418344519,0.135346756,0.978842649
0.421860019,0.135346756,0.978876959
0.425375519,0.135346756,0.978896766
0.428891019,0.135346756,0.978905552
0.43240652,0.135346756,0.978906797
0.43592202,0.135346756,0.978903982
0.43943752,0.135346756,0.978900589
0.44295302,0.135346756,0.978900099
0.44646852,0.135346756,0.978905993
0.44998402,0.135346756,0.978921751
0.453499521,0.135346756,0.978950856
0.457015021,0.135346756,0.978996788
0.460530521,0.135346756,0.979063028
0.464046021,0.135346756,0.979134092
0.467561521,0.135346756,0.979193403
0.471077021,0.135346756,0.979242802
0.474592522,0.135346756,0.979284131
0.478108022,0.135346756,0.979319234
0.481623522,0.135346756,0.97934995
0.485139022,0.135346756,0.979378123
0.488654522,0.135346756,0.979405594
0.492170022,0.135346756,0.979434205
0.495685523,0.135346756,0.979465798
0.499201023,0.135346756,0.979502216
0.502716523,0.135346756,0.979545299
0.506232023,0.135346756,0.97959689
0.509747523,0.135346756,0.979658831
0.513263023,0.135346756,0.979732963
0.516778523,0.135346756,0.979821129
0.520294024,0.135346756,0.979925171
0.523809524,0.135346756,0.98004693
0,0.139448173,0.264692441
0.0035155,0.139448173,0.275095183
0.007031,0.139448173,0.285321691
0.0105465,0.139448173,0.295407323
0.014062001,0.139448173,0.305387438
0.017577501,0.139448173,0.315297393
0.021093001,0.139448173,0.325172547
0.024608501,0.139448173,0.335048259
0.028124001,0.139448173,0.344959887
0.031639501,0.139448173,0.354942788
0.035155002,0.139448173,0.365032322
0.038670502,0.139448173,0.375263847
0.042186002,0.139448173,0.38567272
0.045701502,0.139448173,0.3962943
0.049217002,0.139448173,0.407163946
0.052732502,0.139448173,0.418317016
0.056248003,0.139448173,0.429788868
0.059763503,0.139448173,0.44161486
0.063279003,0.139448173,0.45383035
0.066794503,0.139448173,0.466237719
0.070310003,0.139448173,0.478620558
0.073825503,0.139448173,0.490986042
0.077341004,0.139448173,0.50334135
0.080856504,0.139448173,0.515693657
0.084372004,0.139448173,0.528050141
0.087887504,0.139448173,0.540417978
0.091403004,0.139448173,0.552804344
0.094918504,0.139448173,0.565216416
0.098434004,0.139448173,0.577661371
0.101949505,0.139448173,0.590146386
0.105465005,0.139448173,0.602678637
0.108980505,0.139448173,0.615265301
0.112496005,0.139448173,0.627913555
0.116011505,0.139448173,0.640630575
0.119527005,0.139448173,0.653423537
0.123042506,0.139448173,0.666299619
0.126558006,0.139448173,0.679265997
0.130073506,0.139448173,0.692329848
0.133589006,0.139448173,0.705285897
0.137104506,0.139448173,0.717924204
0.140620006,0.139448173,0.730244948
0.144135507,0.139448173,0.742248308
0.147651007,0.139448173,0.753934464
0.151166507,0.139448173,0.765303596
0.154682007,0.139448173,0.776355883
0.158197507,0.139448173,0.787091503
0.161713007,0.139448173,0.797510638
0.165228508,0.139448173,0.807613465
0.168744008,0.139448173,0.817400165
0.172259508,0.139448173,0.826870916
0.175775008,0.139448173,0.836025898
0.179290508,0.139448173,0.844865291
0.182806008,0.139448173,0.853389274
0.186321508,0.139448173,0.861598027
0.189837009,0.139448173,0.869491727
0.193352509,0.139448173,0.877070556
0.196868009,0.139448173,0.884334693
0.200383509,0.139448173,0.891284316
0.203899009,0.139448173,0.897919606
0.207414509,0.139448173,0.904240741
0.21093001,0.139448173,0.910247901
0.21444551,0.139448173,0.915941266
0.21796101,0.139448173,0.921321014
0.22147651,0.139448173,0.926387326
0.22499201,0.139448173,0.93114038
0.22850751,0.139448173,0.935580357
0.232023011,0.139448173,0.939707434
0.235538511,0.139448173,0.943521793
0.239054011,0.139448173,0.947023612
0.242569511,0.139448173,0.95021307
0.246085011,0.139448173,0.953090347
0.249600511,0.139448173,0.955655622
0.253116012,0.139448173,0.957909076
0.256631512,0.139448173,0.959850886
0.260147012,0.139448173,0.961481233
0.263662512,0.139448173,0.962904792
0.267178012,0.139448173,0.964228335
0.270693512,0.139448173,0.965455188
0.274209012,0.139448173,0.966588677
0.277724513,0.139448173,0.967632127
0.281240013,0.139448173,0.968588864
0.284755513,0.139448173,0.969462214
0.288271013,0.139448173,0.970255502
0.291786513,0.139448173,0.970972054
0.295302013,0.139448173,0.971615196
0.298817514,0.139448173,0.972188253
0.302333014,0.139448173,0.97269455
0.305848514,0.139448173,0.973137414
0.309364014,0.139448173,0.97352017
0.312879514,0.139448173,0.973846144
0.316395014,0.139448173,0.974118661
0.319910515,0.139448173,0.974341047
0.323426015,0.139448173,0.974516627
0.326941515,0.139448173,0.974648728
0.330457015,0.139448173,0.974759528
0.333972515,0.139448173,0.97486961
0.337488015,0.139448173,0.974979901
0.341003516,0.139448173,0.975091332
0.344519016,0.139448173,0.975204831
0.348034516,0.139448173,0.975321328
0.351550016,0.139448173,0.975441751
0.355065516,0.139448173,0.97556703
0.358581016,0.139448173,0.975698094
0.362096516,0.139448173,0.975835872
0.365612017,0.139448173,0.975981293
0.369127517,0.139448173,0.976135286
0.372643017,0.139448173,0.97629878
0.376158517,0.139448173,0.976472705
0.379674017,0.139448173,0.976657989
0.383189517,0.139448173,0.976855562
0.386705018,0.139448173,0.977066352
0.390220518,0.139448173,0.97729129
0.393736018,0.139448173,0.977531303
0.397251518,0.139448173,0.977758688
0.400767018,0.139448173,0.977947464
0.404282518,0.139448173,0.978101142
0.407798019,0.139448173,0.978223234
0.411313519,0.139448173,0.978317251
0.414829019,0.139448173,0.978386704
0.418344519,0.139448173,0.978435106
0.421860019,0.139448173,0.978465968
0.425375519,0.139448173,0.978482802
0.428891019,0.139448173,0.978489119
0.43240652,0.139448173,0.97848843
0.43592202,0.139448173,0.978484249
0.43943752,0.139448173,0.978480085
0.44295302,0.139448173,0.97847945
0.44646852,0.139448173,0.978485857
0.44998402,0.139448173,0.978502817
0.453499521,0.139448173,0.97853384
0.457015021,0.139448173,0.97858244
0.460530521,0.139448173,0.978652128
0.464046021,0.139448173,0.978727611
0.467561521,0.139448173,0.978792379
0.471077021,0.139448173,0.978848118
0.474592522,0.139448173,0.978896513
0.478108022,0.139448173,0.97893925
0.481623522,0.139448173,0.978978012
0.485139022,0.139448173,0.979014485
0.488654522,0.139448173,0.979050355
0.492170022,0.139448173,0.979087306
0.495685523,0.139448173,0.979127024
0.499201023,0.139448173,0.979171194
0.502716523,0.139448173,0.9792215
0.506232023,0.139448173,0.979279628
0.509747523,0.139448173,0.979347264
0.513263023,0.139448173,0.979426091
0.516778523,0.139448173,0.979517796
0.520294024,0.139448173,0.979624064
0.523809524,0.139448173,0.979746578
0,0.14354959,0.251524303
0.0035155,0.14354959,0.261896305
0.007031,0.14354959,0.272064806
0.0105465,0.14354959,0.282068982
0.014062001,0.14354959,0.291948008
0.017577501,0.14354959,0.301741061
0.021093001,0.14354959,0.311487317
0.024608501,0.14354959,0.32122595
0.028124001,0.14354959,0.330996138
0.031639501,0.14354959,0.340837057
0.035155002,0.14354959,0.350787881
0.038670502,0.14354959,0.360887787
0.042186002,0.14354959,0.371175951
0.045701502,0.14354959,0.381691549
0.049217002,0.14354959,0.392473756
0.052732502,0.14354959,0.403561749
0.056248003,0.14354959,0.414994703
0.059763503,0.14354959,0.426811795
0.063279003,0.14354959,0.4390522
0.066794503,0.14354959,0.451507928
0.070310003,0.14354959,0.463949518
0.073825503,0.14354959,0.476383939
0.077341004,0.14354959,0.488818158
0.080856504,0.14354959,0.501259144
0.084372004,0.14354959,0.513713866
0.087887504,0.14354959,0.526189293
0.091403004,0.14354959,0.538692392
0.094918504,0.14354959,0.551230132
0.098434004,0.14354959,0.563809483
0.101949505,0.14354959,0.576437411
0.105465005,0.14354959,0.589120886
0.108980505,0.14354959,0.601866877
0.112496005,0.14354959,0.614682351
0.116011505,0.14354959,0.627574277
0.119527005,0.14354959,0.640549624
0.123042506,0.14354959,0.65361536
0.126558006,0.14354959,0.666778454
0.130073506,0.14354959,0.680045874
0.133589006,0.14354959,0.693220313
0.137104506,0.14354959,0.706098923
0.140620006,0.14354959,0.718680359
0.144135507,0.14354959,0.730963279
0.147651007,0.14354959,0.742946339
0.151166507,0.14354959,0.754628196
0.154682007,0.14354959,0.766007506
0.158197507,0.14354959,0.777082926
0.161713007,0.14354959,0.787853112
0.165228508,0.14354959,0.798316722
0.168744008,0.14354959,0.80847241
0.172259508,0.14354959,0.818318835
0.175775008,0.14354959,0.827854652
0.179290508,0.14354959,0.837078519
0.182806008,0.14354959,0.845989091
0.186321508,0.14354959,0.854585026
0.189837009,0.14354959,0.86286498
0.193352509,0.14354959,0.870827608
0.196868009,0.14354959,0.878471569
0.200383509,0.14354959,0.885795519
0.203899009,0.14354959,0.892798113
0.207414509,0.14354959,0.89947801
0.21093001,0.14354959,0.905833864
0.21444551,0.14354959,0.911864333
0.21796101,0.14354959,0.917568074
0.22147651,0.14354959,0.922943742
0.22499201,0.14354959,0.927989995
0.22850751,0.14354959,0.932705489
0.232023011,0.14354959,0.937088881
0.235538511,0.14354959,0.941138826
0.239054011,0.14354959,0.944853983
0.242569511,0.14354959,0.948233007
0.246085011,0.14354959,0.951274554
0.249600511,0.14354959,0.953977282
0.253116012,0.14354959,0.956339847
0.256631512,0.14354959,0.958360905
0.260147012,0.14354959,0.960039114
0.263662512,0.14354959,0.961500817
0.267178012,0.14354959,0.962874396
0.270693512,0.14354959,0.964161558
0.274209012,0.14354959,0.965364013
0.277724513,0.14354959,0.966483469
0.281240013,0.14354959,0.967521634
0.284755513,0.14354959,0.968480218
0.288271013,0.14354959,0.96936093
0.291786513,0.14354959,0.970165477
0.295302013,0.14354959,0.970895568
0.298817514,0.14354959,0.971552913
0.302333014,0.14354959,0.97213922
0.305848514,0.14354959,0.972656198
0.309364014,0.14354959,0.973105554
0.312879514,0.14354959,0.973488999
0.316395014,0.14354959,0.973808241
0.319910515,0.14354959,0.974064988
0.323426015,0.14354959,0.974260949
0.326941515,0.14354959,0.974397833
0.330457015,0.14354959,0.974503825
0.333972515,0.14354959,0.974606769
0.337488015,0.14354959,0.974707862
0.341003516,0.14354959,0.974808301
0.344519016,0.14354959,0.974909282
0.348034516,0.14354959,0.975012001
0.351550016,0.14354959,0.975117657
0.355065516,0.14354959,0.975227445
0.358581016,0.14354959,0.975342561
0.362096516,0.14354959,0.975464204
0.365612017,0.14354959,0.975593569
0.369127517,0.14354959,0.975731853
0.372643017,0.14354959,0.975880253
0.376158517,0.14354959,0.976039966
