"userId","movieId","rating","timestamp","title","genres"
217,1831,3,955941385,"Lost in Space (1998)","Action|Adventure|Sci-Fi"
217,1875,3,955935371,"Clockwatchers (1997)","Comedy"
217,1883,3,955943368,"Bulworth (1998)","Comedy|Drama|Romance"
217,2013,3,955940894,"Poseidon Adventure, The (1972)","Action|Adventure|Drama"
217,2085,3,955942619,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children"
217,2096,2,955942619,"Sleeping Beauty (1959)","Animation|Children|Musical"
217,2110,2,955944813,"Dead Men Don't Wear Plaid (1982)","Comedy|Crime|Thriller"
217,2150,3,955943856,"Gods Must Be Crazy, The (1980)","Adventure|Comedy"
217,2268,3,955942896,"Few Good Men, A (1992)","Crime|Drama|Thriller"
217,2322,2,955941505,"Soldier (1998)","Action|Sci-Fi|War"
217,2353,4,955936099,"Enemy of the State (1998)","Action|Thriller"
217,2373,1,955941273,"Red Sonja (1985)","Action|Adventure|Fantasy"
217,2407,4,955943943,"Cocoon (1985)","Comedy|Sci-Fi"
217,2411,2,955941424,"Rocky IV (1985)","Action|Drama"
217,2427,3,955940927,"Thin Red Line, The (1998)","Action|Drama|War"
217,2530,1,955941157,"Beneath the Planet of the Apes (1970)","Action|Sci-Fi"
217,2642,3,955942393,"Superman III (1983)","Action|Adventure|Sci-Fi"
217,2752,3,955935493,"Outrageous Fortune (1987)","Comedy|Mystery"
217,2808,3,955941385,"Universal Soldier (1992)","Action|Sci-Fi"
217,2948,3,955935853,"From Russia with Love (1963)","Action|Adventure|Thriller"
217,2987,3,955942041,"Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery"
217,3087,2,955944250,"Scrooged (1988)","Comedy|Fantasy|Romance"
217,3107,4,955936050,"Backdraft (1991)","Action|Drama"
217,3197,3,956195257,"Presidio, The (1988)","Action|Crime|Romance|Thriller"
217,3362,4,955942837,"Dog Day Afternoon (1975)","Crime|Drama"
217,3421,2,955943345,"Animal House (1978)","Comedy"
217,3430,2,955941157,"Death Wish (1974)","Action|Crime|Drama"
217,3516,3,955935193,"Bell, Book and Candle (1958)","Comedy|Fantasy|Romance"
217,3529,3,955943075,"Postman Always Rings Twice, The (1981)","Crime|Thriller"
217,5060,3,955943592,"M*A*S*H (a.k.a. MASH) (1970)","Comedy|Drama|War"
219,50,5,1194685882,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
219,316,2.5,1200977858,"Stargate (1994)","Action|Adventure|Sci-Fi"
219,344,4,1194932232,"Ace Ventura: Pet Detective (1994)","Comedy"
219,455,2.5,1194740788,"Free Willy (1993)","Adventure|Children|Drama"
219,480,4,1194932224,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
219,514,4,1200552455,"Ref, The (1994)","Comedy"
219,586,3,1194740087,"Home Alone (1990)","Children|Comedy"
219,736,3,1194827051,"Twister (1996)","Action|Adventure|Romance|Thriller"
219,1270,3.5,1194827014,"Back to the Future (1985)","Adventure|Comedy|Sci-Fi"
219,1377,3.5,1195335036,"Batman Returns (1992)","Action|Crime"
219,1405,2,1198814507,"Beavis and Butt-Head Do America (1996)","Adventure|Animation|Comedy|Crime"
219,1556,1,1195927585,"Speed 2: Cruise Control (1997)","Action|Romance|Thriller"
219,1653,3,1194686769,"Gattaca (1997)","Drama|Sci-Fi|Thriller"
219,1882,2,1195349365,"Godzilla (1998)","Action|Sci-Fi|Thriller"
219,2054,3,1194931996,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
219,2167,2.5,1214043555,"Blade (1998)","Action|Horror|Thriller"
219,2232,4,1194681505,"Cube (1997)","Horror|Mystery|Sci-Fi|Thriller"
219,2353,3,1194681117,"Enemy of the State (1998)","Action|Thriller"
219,2542,4,1194681112,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
219,2683,4,1194931889,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
219,2717,4,1195349219,"Ghostbusters II (1989)","Comedy|Fantasy|Sci-Fi"
219,2924,4,1194686406,"Drunken Master (Jui kuen) (1978)","Action|Comedy"
219,3052,5,1194931985,"Dogma (1999)","Adventure|Comedy|Fantasy"
219,3253,4,1200977914,"Wayne's World (1992)","Comedy"
219,3328,3.5,1195944642,"Ghost Dog: The Way of the Samurai (1999)","Crime|Drama"
219,3979,1.5,1195944840,"Little Nicky (2000)","Comedy"
219,4022,3.5,1194827019,"Cast Away (2000)","Drama"
219,4247,1,1194740419,"Joe Dirt (2001)","Adventure|Comedy|Mystery|Romance"
219,4306,4.5,1194931848,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
219,4901,4,1194740190,"Spy Game (2001)","Action|Crime|Drama|Thriller"
219,5025,1,1195944781,"Orange County (2002)","Comedy"
219,5219,3,1194740229,"Resident Evil (2002)","Action|Horror|Sci-Fi|Thriller"
219,5388,2.5,1200978016,"Insomnia (2002)","Action|Crime|Drama|Mystery|Thriller"
219,5952,3.5,1194681162,"Lord of the Rings: The Two Towers, The (2002)","Adventure|Fantasy"
219,6377,3.5,1194686087,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy"
219,6482,0.5,1198782879,"Dumb and Dumberer: When Harry Met Lloyd (2003)","Comedy"
219,6539,4.5,1194686217,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
219,6595,2.5,1195927393,"S.W.A.T. (2003)","Action|Thriller"
219,7153,3.5,1194686077,"Lord of the Rings: The Return of the King, The (2003)","Action|Adventure|Drama|Fantasy"
219,7163,2.5,1195700669,"Paycheck (2003)","Action|Sci-Fi|Thriller"
219,8957,3,1194681412,"Saw (2004)","Horror|Mystery|Thriller"
219,30793,3,1194931999,"Charlie and the Chocolate Factory (2005)","Adventure|Children|Comedy|Fantasy|IMAX"
219,37386,1.5,1195927835,"Aeon Flux (2005)","Action|Sci-Fi"
219,45186,4,1195334954,"Mission: Impossible III (2006)","Action|Adventure|Thriller"
219,46850,4,1194686007,"Wordplay (2006)","Documentary"
219,46970,1.5,1198782616,"Talladega Nights: The Ballad of Ricky Bobby (2006)","Action|Comedy"
219,50872,4.5,1199581551,"Ratatouille (2007)","Animation|Children|Drama"
219,53322,4,1195334966,"Ocean's Thirteen (2007)","Crime|Thriller"
219,54995,4.5,1206231827,"Planet Terror (2007)","Action|Horror|Sci-Fi"
219,56174,3,1206231896,"I Am Legend (2007)","Action|Horror|Sci-Fi|Thriller|IMAX"
219,56251,4,1217436415,"Futurama: Bender's Big Score (2007)","Animation|Comedy|Sci-Fi"
219,57669,4.5,1206231806,"In Bruges (2008)","Comedy|Crime|Drama|Thriller"
219,58295,4,1206231764,"Bank Job, The (2008)","Action|Crime|Thriller"
219,59615,3.5,1214043376,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Action|Adventure|Comedy|Sci-Fi"
219,62394,2.5,1225036460,"Max Payne (2008)","Action|Crime|Drama|Thriller"
220,1196,5,1230055698,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
220,1240,4.5,1230055431,"Terminator, The (1984)","Action|Sci-Fi|Thriller"
220,2571,5,1230054916,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
220,2700,5,1230061654,"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical"
220,4011,4,1230062150,"Snatch (2000)","Comedy|Crime|Thriller"
220,4219,3,1230327809,"Girls Just Want to Have Fun (1985)","Comedy"
220,5378,4,1230060158,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi|IMAX"
220,6365,4.5,1230061442,"Matrix Reloaded, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX"
220,6377,5,1230055562,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy"
220,6539,5,1230055569,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
220,7164,1,1230751066,"Peter Pan (2003)","Action|Adventure|Children|Fantasy"
220,33493,4,1230060121,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi"
220,62344,4,1237947788,"Rachel Getting Married (2008)","Drama|Romance"
221,50,4.5,1118246575,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
221,58,4.5,1111176234,"Postman, The (Postino, Il) (1994)","Comedy|Drama|Romance"
221,492,4.5,1111178234,"Manhattan Murder Mystery (1993)","Comedy|Mystery"
221,1186,4.5,1111178153,"Sex, Lies, and Videotape (1989)","Drama"
221,1197,4.5,1118246789,"Princess Bride, The (1987)","Action|Adventure|Comedy|Fantasy|Romance"
221,1206,4.5,1119984296,"Clockwork Orange, A (1971)","Crime|Drama|Sci-Fi|Thriller"
221,1212,5,1111178150,"Third Man, The (1949)","Film-Noir|Mystery|Thriller"
221,1220,4.5,1111175999,"Blues Brothers, The (1980)","Action|Comedy|Musical"
221,1252,4,1118246714,"Chinatown (1974)","Crime|Film-Noir|Mystery|Thriller"
221,1254,4.5,1119984053,"Treasure of the Sierra Madre, The (1948)","Action|Adventure|Drama|Western"
221,1391,4,1111177447,"Mars Attacks! (1996)","Action|Comedy|Sci-Fi"
221,1394,5,1119984542,"Raising Arizona (1987)","Comedy"
221,1944,4.5,1111178029,"From Here to Eternity (1953)","Drama|Romance|War"
221,1953,3,1118246914,"French Connection, The (1971)","Action|Crime|Thriller"
221,2336,4,1119984577,"Elizabeth (1998)","Drama"
221,2469,4.5,1111177992,"Peggy Sue Got Married (1986)","Comedy|Drama"
221,2692,4,1111176261,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
221,2915,3.5,1111177953,"Risky Business (1983)","Comedy"
221,3095,4.5,1119984340,"Grapes of Wrath, The (1940)","Drama"
221,3476,5,1111177911,"Jacob's Ladder (1990)","Horror|Mystery"
221,3498,4,1119984559,"Midnight Express (1978)","Drama"
221,4447,3,1111177873,"Legally Blonde (2001)","Comedy|Romance"
221,4605,4.5,1111177373,"How to Get Ahead in Advertising (1989)","Comedy|Fantasy"
221,5060,4.5,1111177831,"M*A*S*H (a.k.a. MASH) (1970)","Comedy|Drama|War"
221,6539,3.5,1111176254,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
221,6711,5,1118246831,"Lost in Translation (2003)","Comedy|Drama|Romance"
221,6724,4,1119984536,"Paper Moon (1973)","Comedy|Crime|Drama"
221,8364,3.5,1118246726,"Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)","Drama"
221,27741,4.5,1111178543,"Twilight Samurai, The (Tasogare Seibei) (2002)","Drama|Romance"
221,27773,4.5,1118246570,"Old Boy (2003)","Mystery|Thriller"
221,27899,2.5,1121365420,"What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)","Comedy|Documentary|Drama"
222,2,2.5,1391353926,"Jumanji (1995)","Adventure|Children|Fantasy"
222,110,4,1391350258,"Braveheart (1995)","Action|Drama|War"
222,420,3,1391352264,"Beverly Hills Cop III (1994)","Action|Comedy|Crime|Thriller"
222,784,2.5,1391374587,"Cable Guy, The (1996)","Comedy|Thriller"
222,1059,2,1391375308,"William Shakespeare's Romeo + Juliet (1996)","Drama|Romance"
222,1466,2.5,1391349980,"Donnie Brasco (1997)","Crime|Drama"
222,1485,2,1391374528,"Liar Liar (1997)","Comedy"
222,1556,1.5,1391346690,"Speed 2: Cruise Control (1997)","Action|Romance|Thriller"
222,1610,3.5,1391350065,"Hunt for Red October, The (1990)","Action|Adventure|Thriller"
222,1682,4,1391351595,"Truman Show, The (1998)","Comedy|Drama|Sci-Fi"
222,1954,3,1391349739,"Rocky (1976)","Drama"
222,2396,3,1391350663,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
222,2762,2.5,1391350294,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
222,3174,3.5,1391374533,"Man on the Moon (1999)","Comedy|Drama"
222,4388,2.5,1391352010,"Scary Movie 2 (2001)","Comedy"
222,4963,4,1391350622,"Ocean's Eleven (2001)","Crime|Thriller"
222,7438,4,1391350241,"Kill Bill: Vol. 2 (2004)","Action|Drama|Thriller"
222,44665,3.5,1391354420,"Lucky Number Slevin (2006)","Crime|Drama|Mystery"
222,53322,3.5,1391353596,"Ocean's Thirteen (2007)","Crime|Thriller"
222,63082,3,1391353440,"Slumdog Millionaire (2008)","Crime|Drama|Romance"
222,64614,4,1391350017,"Gran Torino (2008)","Crime|Drama"
222,95307,2,1391348073,"Rock of Ages (2012)","Comedy|Drama|Musical|IMAX"
222,97921,2.5,1391348117,"Silver Linings Playbook (2012)","Comedy|Drama"
223,1,3.5,1226209758,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
223,110,3.5,1226209973,"Braveheart (1995)","Action|Drama|War"
223,5445,4,1226209775,"Minority Report (2002)","Action|Crime|Mystery|Sci-Fi|Thriller"
224,527,5,971812301,"Schindler's List (1993)","Drama|War"
224,953,4,971811286,"It's a Wonderful Life (1946)","Children|Drama|Fantasy|Romance"
224,1394,5,971811933,"Raising Arizona (1987)","Comedy"
224,1968,5,971812118,"Breakfast Club, The (1985)","Comedy|Drama"
224,2080,4,971812611,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
225,588,4,949111248,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
225,785,5,949111535,"Kingpin (1996)","Comedy"
225,2011,4,949111619,"Back to the Future Part II (1989)","Adventure|Comedy|Sci-Fi"
225,2396,5,949111497,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
225,3024,2,949111054,"Piranha (1978)","Horror|Sci-Fi"
225,5060,1,949111389,"M*A*S*H (a.k.a. MASH) (1970)","Comedy|Drama|War"
226,32,4,1095662618,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
226,158,2,1095662260,"Casper (1995)","Adventure|Children"
226,186,2.5,1101193051,"Nine Months (1995)","Comedy|Romance"
226,277,3,1095662343,"Miracle on 34th Street (1994)","Drama"
226,337,3.5,1095662856,"What's Eating Gilbert Grape (1993)","Drama"
226,344,4.5,1095662635,"Ace Ventura: Pet Detective (1994)","Comedy"
226,368,4,1095662512,"Maverick (1994)","Adventure|Comedy|Western"
226,441,4.5,1095663823,"Dazed and Confused (1993)","Comedy"
226,569,3,1097545741,"Little Big League (1994)","Comedy|Drama"
226,586,4,1095662748,"Home Alone (1990)","Children|Comedy"
226,595,2.5,1095662641,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
226,608,4.5,1132092739,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
226,671,5,1095663825,"Mystery Science Theater 3000: The Movie (1996)","Comedy|Sci-Fi"
226,1021,3,1095749344,"Angels in the Outfield (1994)","Children|Comedy"
226,1032,3,1096420168,"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical"
226,1036,3,1095662467,"Die Hard (1988)","Action|Crime|Thriller"
226,1265,4,1130136391,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
226,1278,4,1095662963,"Young Frankenstein (1974)","Comedy|Fantasy"
226,1527,4.5,1095662820,"Fifth Element, The (1997)","Action|Adventure|Comedy|Sci-Fi"
226,1911,2.5,1096420751,"Dr. Dolittle (1998)","Comedy"
226,2085,3,1096420068,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children"
226,2115,4,1095662972,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure|Fantasy"
226,2116,2.5,1096420073,"Lord of the Rings, The (1978)","Adventure|Animation|Children|Fantasy"
226,2125,3.5,1114839197,"Ever After: A Cinderella Story (1998)","Comedy|Drama|Romance"
226,2502,5,1095663118,"Office Space (1999)","Comedy|Crime"
226,2605,3,1164692000,"Entrapment (1999)","Crime|Thriller"
226,2628,2.5,1095662443,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
226,2997,4,1130136409,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
226,3033,5,1095663223,"Spaceballs (1987)","Comedy|Sci-Fi"
226,3052,4.5,1095663144,"Dogma (1999)","Adventure|Comedy|Fantasy"
226,3100,3,1099625125,"River Runs Through It, A (1992)","Drama"
226,3578,4,1095662436,"Gladiator (2000)","Action|Adventure|Drama"
226,4022,2.5,1159219679,"Cast Away (2000)","Drama"
226,4878,3.5,1196228938,"Donnie Darko (2001)","Drama|Mystery|Sci-Fi|Thriller"
226,4963,4.5,1095663230,"Ocean's Eleven (2001)","Crime|Thriller"
226,4979,4,1096419913,"Royal Tenenbaums, The (2001)","Comedy|Drama"
226,5791,4,1130136799,"Frida (2002)","Drama|Romance"
226,5952,4,1096420307,"Lord of the Rings: The Two Towers, The (2002)","Adventure|Fantasy"
226,6323,4,1139535404,"Identity (2003)","Crime|Horror|Mystery|Thriller"
226,6378,4,1101193074,"Italian Job, The (2003)","Action|Crime"
226,6942,4,1099625021,"Love Actually (2003)","Comedy|Drama|Romance"
226,7293,4,1096421372,"50 First Dates (2004)","Comedy|Romance"
226,8636,4,1095663535,"Spider-Man 2 (2004)","Action|Adventure|Sci-Fi|IMAX"
226,8783,3,1095663553,"Village, The (2004)","Drama|Mystery|Thriller"
226,27882,4.5,1159220538,"Riding Giants (2004)","Documentary"
226,33493,4,1119986629,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi"
226,37384,2.5,1162662166,"Waiting... (2005)","Comedy"
226,44195,4.5,1161043180,"Thank You for Smoking (2006)","Comedy|Drama"
226,46948,3.5,1162249533,"Monster House (2006)","Animation|Children|Fantasy|Mystery"
226,52973,4.5,1188887134,"Knocked Up (2007)","Comedy|Drama|Romance"
226,59784,4,1213033199,"Kung Fu Panda (2008)","Action|Animation|Children|Comedy|IMAX"
227,260,3.5,1447189626,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
227,47610,3.5,1447210814,"Illusionist, The (2006)","Drama|Fantasy|Mystery|Romance"
227,48738,5,1447210376,"Last King of Scotland, The (2006)","Drama|Thriller"
227,58303,4,1447210409,"Counterfeiters, The (Die Fälscher) (2007)","Crime|Drama|War"
227,63082,4.5,1447209709,"Slumdog Millionaire (2008)","Crime|Drama|Romance"
227,67255,4,1447210254,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)","Crime|Drama|Mystery|Thriller"
227,81845,3.5,1447209888,"King's Speech, The (2010)","Drama"
227,109487,3.5,1447209767,"Interstellar (2014)","Sci-Fi|IMAX"
227,134130,4.5,1447189563,"The Martian (2015)","Adventure|Drama|Sci-Fi"
228,362,2,1363222608,"Jungle Book, The (1994)","Adventure|Children|Romance"
228,541,4,1363222896,"Blade Runner (1982)","Action|Sci-Fi|Thriller"
228,1091,3.5,1363222701,"Weekend at Bernie's (1989)","Comedy"
229,367,3,836942137,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
229,435,3,838143547,"Coneheads (1993)","Comedy|Sci-Fi"
229,593,4,836942674,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
229,648,4,838144015,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
230,39,3,1196304844,"Clueless (1995)","Comedy|Romance"
230,150,2,1196304464,"Apollo 13 (1995)","Adventure|Drama|IMAX"
230,367,3,1196304633,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
230,616,1,1196304152,"Aristocats, The (1970)","Animation|Children"
230,736,4,1196304525,"Twister (1996)","Action|Adventure|Romance|Thriller"
230,1387,1,1196304828,"Jaws (1975)","Action|Horror"
230,1682,2.5,1196304802,"Truman Show, The (1998)","Comedy|Drama|Sci-Fi"
230,1968,2.5,1196304631,"Breakfast Club, The (1985)","Comedy|Drama"
230,2080,2,1196304120,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
230,2115,3,1196304847,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure|Fantasy"
230,3793,3,1196304324,"X-Men (2000)","Action|Adventure|Sci-Fi"
230,5679,3,1196304985,"Ring, The (2002)","Horror|Mystery|Thriller"
230,53996,5,1196304939,"Transformers (2007)","Action|Sci-Fi|Thriller|IMAX"
231,593,4,1433089510,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
231,92259,2,1433089526,"Intouchables (2011)","Comedy|Drama"
232,529,4,1101397650,"Searching for Bobby Fischer (1993)","Drama"
232,588,3,1077235202,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
232,595,3,1182910034,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
232,596,2.5,1182910339,"Pinocchio (1940)","Animation|Children|Fantasy|Musical"
232,661,3,1182909693,"James and the Giant Peach (1996)","Adventure|Animation|Children|Fantasy|Musical"
232,736,3,1182907373,"Twister (1996)","Action|Adventure|Romance|Thriller"
232,745,3.5,1218480882,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
232,761,2.5,1218169518,"Phantom, The (1996)","Action|Adventure"
232,780,3.5,1218166039,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|Thriller"
232,1022,2.5,1218169998,"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance"
232,1036,4.5,1218164976,"Die Hard (1988)","Action|Crime|Thriller"
232,1387,3.5,1161829062,"Jaws (1975)","Action|Horror"
232,1688,2,1218170998,"Anastasia (1997)","Adventure|Animation|Children|Drama|Musical"
232,1907,3.5,1076956051,"Mulan (1998)","Adventure|Animation|Children|Comedy|Drama|Musical|Romance"
232,2006,3.5,1218165584,"Mask of Zorro, The (1998)","Action|Comedy|Romance"
232,2059,3,1182909401,"Parent Trap, The (1998)","Children|Comedy|Romance"
232,2329,5,1278825006,"American History X (1998)","Crime|Drama"
232,2571,4.5,1141776628,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
232,2762,5,1218165016,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
232,2881,2.5,1217541051,"Double Jeopardy (1999)","Action|Crime|Drama|Thriller"
232,3175,2.5,1218169851,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi"
232,3745,2.5,1218169317,"Titan A.E. (2000)","Action|Adventure|Animation|Children|Sci-Fi"
232,3751,3,1182909946,"Chicken Run (2000)","Animation|Children|Comedy"
232,3897,4,1283133001,"Almost Famous (2000)","Drama"
232,3980,4,1283134077,"Men of Honor (2000)","Drama"
232,3996,3,1182910663,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Action|Drama|Romance"
232,4018,3.5,1167623990,"What Women Want (2000)","Comedy|Romance"
232,4386,3,1218168091,"Cats & Dogs (2001)","Children|Comedy"
232,4770,3,1218167407,"Glass House, The (2001)","Thriller"
232,4969,3,1182910064,"And Then There Were None (1945)","Crime|Mystery"
232,5218,3.5,1182908113,"Ice Age (2002)","Adventure|Animation|Children|Comedy"
232,5254,3,1218166253,"Blade II (2002)","Action|Horror|Thriller"
232,5264,2,1218170697,"Clockstoppers (2002)","Action|Adventure|Sci-Fi|Thriller"
232,5313,3,1218165362,"The Scorpion King (2002)","Action|Adventure|Fantasy|Thriller"
232,5400,4,1102306110,"Sum of All Fears, The (2002)","Drama|Thriller"
232,5478,2.5,1218169904,"Eight Legged Freaks (2002)","Action|Comedy|Horror|Sci-Fi"
232,5620,3.5,1182907404,"Sweet Home Alabama (2002)","Comedy|Romance"
232,6058,3,1218167998,"Final Destination 2 (2003)","Horror|Thriller"
232,6264,3,1218167512,"Core, The (2003)","Action|Drama|Sci-Fi|Thriller"
232,6541,3,1218167223,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","Action|Fantasy|Sci-Fi"
232,6565,3.5,1096427337,"Seabiscuit (2003)","Drama"
232,6586,3,1218178127,"American Wedding (American Pie 3) (2003)","Comedy"
232,6959,3,1206995944,"Timeline (2003)","Action|Adventure|Sci-Fi"
232,7156,3.5,1307241923,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","Documentary|War"
232,7254,4,1157325748,"The Butterfly Effect (2004)","Drama|Sci-Fi|Thriller"
232,7263,4.5,1182907751,"Miracle (2004)","Drama"
232,7381,3,1218167687,"Whole Ten Yards, The (2004)","Action|Comedy|Crime"
232,7444,3,1182909178,"13 Going on 30 (2004)","Comedy|Fantasy|Romance"
232,7454,3,1218166758,"Van Helsing (2004)","Action|Adventure|Fantasy|Horror"
232,8369,3.5,1218165533,"Mindhunters (2004)","Action|Crime|Horror|Mystery|Thriller"
232,8781,3.5,1206994570,"Manchurian Candidate, The (2004)","Thriller"
232,8907,3,1218166849,"Shark Tale (2004)","Animation|Children|Comedy"
232,8916,2.5,1218169399,"Shall We Dance? (2004)","Comedy|Romance"
232,8947,2,1218170902,"Grudge, The (2004)","Horror|Mystery|Thriller"
232,27434,2.5,1182910712,"Darkness (2002)","Horror|Mystery"
232,31433,3,1182909220,"Wedding Date, The (2005)","Comedy|Romance"
232,32298,3,1218169812,"Guess Who (2005)","Comedy|Romance"
232,33646,3.5,1131856889,"Longest Yard, The (2005)","Comedy|Drama"
232,37380,2,1218170638,"Doom (2005)","Action|Horror|Sci-Fi"
232,38038,2.5,1182910140,"Wallace & Gromit in The Curse of the Were-Rabbit (2005)","Adventure|Animation|Children|Comedy"
232,40278,4.5,1147585563,"Jarhead (2005)","Action|Drama|War"
232,40851,2.5,1182910129,"Zathura (2005)","Action|Adventure|Children|Fantasy"
232,41569,4.5,1135663910,"King Kong (2005)","Action|Adventure|Drama|Fantasy|Thriller"
232,42002,3,1218167058,"Producers, The (2005)","Comedy|Musical"
232,42011,3,1218167413,"Fun with Dick and Jane (2005)","Comedy|Crime"
232,45442,3,1160773862,"Poseidon (2006)","Action|Adventure|Thriller|IMAX"
232,49396,3.5,1167182081,"Tenacious D in The Pick of Destiny (2006)","Adventure|Comedy|Musical"
232,49961,4,1241823250,"Notes on a Scandal (2006)","Drama"
232,50798,1.5,1218170620,"Epic Movie (2007)","Adventure|Comedy"
232,51088,2,1218170466,"Reno 911!: Miami (2007)","Comedy"
232,51662,5,1174664622,"300 (2007)","Action|Fantasy|War|IMAX"
232,51935,4,1192670618,"Shooter (2007)","Action|Drama|Thriller"
232,55232,3.5,1207537710,"Resident Evil: Extinction (2007)","Action|Horror|Sci-Fi|Thriller"
232,56949,3,1218167651,"27 Dresses (2008)","Comedy|Romance"
232,59022,3.5,1214863116,"Harold & Kumar Escape from Guantanamo Bay (2008)","Adventure|Comedy"
232,61250,2.5,1283133568,"House Bunny, The (2008)","Comedy"
232,64497,2.5,1287619381,"Day the Earth Stood Still, The (2008)","Drama|Sci-Fi|Thriller|IMAX"
232,67186,3,1241823998,"Haunting in Connecticut, The (2009)","Horror|Thriller"
232,67734,4,1261435258,"Adventureland (2009)","Comedy|Drama"
232,67788,2.5,1283133534,"Confessions of a Shopaholic (2009)","Comedy|Romance"
232,72129,3,1269465565,"Saw VI (2009)","Crime|Horror|Mystery|Thriller"
232,78209,3.5,1283133844,"Get Him to the Greek (2010)","Comedy"
232,82459,4.5,1294365921,"True Grit (2010)","Western"
233,150,2,1524781261,"Apollo 13 (1995)","Adventure|Drama|IMAX"
233,367,3.5,1448816479,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
233,2054,2,1448816519,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
233,3147,4,1448815825,"Green Mile, The (1999)","Crime|Drama"
233,3948,2.5,1529751932,"Meet the Parents (2000)","Comedy"
233,49272,3.5,1530047116,"Casino Royale (2006)","Action|Adventure|Thriller"
233,51086,2.5,1529334718,"Number 23, The (2007)","Drama|Mystery|Thriller"
233,59315,3,1472587441,"Iron Man (2008)","Action|Adventure|Sci-Fi"
